Battle_ID,P1_Team,P2_Team,P1_Brought,P2_Brought
gen9championsvgc2026regma-2590564161,"Charizard,Milotic,Sneasler,Incineroar,Floette-Eternal,Sinistcha","Charizard,Scizor,Sneasler,Incineroar,Sinistcha,Milotic","Milotic,Sneasler,Sinistcha","Charizard,Milotic,Sneasler"
gen9championsvgc2026regma-2590563841,"Glimmora,Corviknight,Volcarona,Garchomp,Gyarados,Ninetales-Alola","Gengar,Kingambit,Sinistcha,Incineroar,Kommo-o,Aerodactyl","Gyarados,Garchomp","Incineroar,Gengar,Sinistcha"
gen9championsvgc2026regma-2590561939,"Whimsicott,Charizard,Garchomp,Sneasler,Incineroar,Rotom-Wash","Garchomp,Kangaskhan,Aerodactyl,Floette-Eternal,Aegislash,Rotom-Wash","Charizard,Rotom-Wash,Whimsicott,Sneasler","Aegislash,Aerodactyl,Floette-Eternal,Garchomp"
gen9championsvgc2026regma-2590563497,"Snorlax,Floette-Eternal,Zoroark-Hisui,Kingambit,Incineroar,Sinistcha","Feraligatr,Sneasler,Sinistcha,Kingambit,Camerupt,Farigiraf","Sinistcha,Floette-Eternal,Kingambit","Camerupt,Sneasler,Farigiraf,Sinistcha"
gen9championsvgc2026regma-2590565438,"Dragapult,Scizor,Whimsicott,Arcanine-Hisui,Greninja,Sneasler","Tyranitar,Excadrill,Corviknight,Incineroar,Sinistcha,Rotom-Wash","Arcanine-Hisui,Scizor,Sneasler,Whimsicott","Incineroar,Excadrill,Tyranitar,Corviknight"
gen9championsvgc2026regma-2590561098,"Blastoise,Chandelure,Meowscarada,Ninetales-Alola,Raichu,Corviknight","Ariados,Milotic,Aggron,Sinistcha,Drampa,Incineroar","Meowscarada,Ninetales-Alola,Chandelure,Raichu","Incineroar,Sinistcha,Aggron,Ariados"
gen9championsvgc2026regma-2590563711,"Aerodactyl,Gardevoir,Maushold,Archaludon,Basculegion,Kingambit","Sneasler,Pelipper,Meganium,Archaludon,Aerodactyl,Basculegion","Gardevoir,Aerodactyl","Aerodactyl,Sneasler"
gen9championsvgc2026regma-2590572304,"Scovillain,Whimsicott,Rhyperior,Sinistcha,Empoleon,Gardevoir","Charizard,Tyranitar,Milotic,Sinistcha,Sneasler,Incineroar","Rhyperior,Empoleon,Gardevoir,Whimsicott","Incineroar,Charizard,Sinistcha,Sneasler"
gen9championsvgc2026regma-2590575083,"Sinistcha,Slowking-Galar,Incineroar,Crabominable,Kingambit,Primarina","Tyranitar,Excadrill,Incineroar,Rotom-Wash,Sinistcha,Aerodactyl","Primarina,Crabominable,Slowking-Galar,Kingambit","Incineroar,Rotom-Wash,Tyranitar"
gen9championsvgc2026regma-2590574080,"Meowstic,Milotic,Venusaur,Charizard,Typhlosion,Torkoal","Houndoom,Ninetales,Appletun,Heliolisk,Chesnaught,Torkoal","Meowstic,Charizard,Milotic,Typhlosion","Torkoal,Heliolisk,Appletun,Chesnaught"
gen9championsvgc2026regma-2590573739,"Charizard,Sneasler,Venusaur,Umbreon,Espeon,Aerodactyl","Mamoswine,Froslass,Meganium,Slowking-Galar,Dragonite,Corviknight","Venusaur,Charizard","Dragonite,Mamoswine,Slowking-Galar,Meganium"
gen9championsvgc2026regma-2590572267,"Charizard,Tyranitar,Milotic,Sinistcha,Sneasler,Incineroar","Whimsicott,Hydreigon,Arcanine,Lopunny,Basculegion,Mamoswine","Incineroar,Charizard,Sinistcha,Sneasler","Basculegion,Hydreigon,Whimsicott,Lopunny"
gen9championsvgc2026regma-2590574070,"Glimmora,Rotom-Wash,Dragonite,Sinistcha,Kingambit,Kangaskhan","Floette-Eternal,Garchomp,Sneasler,Basculegion-F,Aerodactyl,Incineroar","Sinistcha,Glimmora,Kangaskhan","Sneasler,Basculegion-F,Garchomp"
gen9championsvgc2026regma-2590574241,"Aerodactyl,Charizard,Altaria,Garchomp,Sinistcha,Arcanine-Hisui","Scovillain,Gallade,Incineroar,Kingambit,Farigiraf,Pelipper","Aerodactyl,Charizard,Sinistcha,Garchomp","Incineroar,Gallade,Farigiraf,Scovillain"
gen9championsvgc2026regma-2590573653,"Sneasler,Pelipper,Meganium,Archaludon,Aerodactyl,Basculegion","Basculegion,Archaludon,Pelipper,Meganium,Sableye,Manectric","Archaludon,Basculegion,Meganium","Archaludon,Basculegion,Manectric,Pelipper"
gen9championsvgc2026regma-2590573256,"Sableye,Aggron,Pelipper,Archaludon,Raichu,Passimian","Blastoise,Arcanine-Hisui,Sinistcha,Kingambit,Talonflame,Sneasler","Aggron,Passimian,Sableye,Raichu","Sneasler,Sinistcha,Talonflame"
gen9championsvgc2026regma-2590573423,"Orthworm,Tyranitar,Gardevoir,Kommo-o,Zoroark-Hisui,Farigiraf","Whimsicott,Floette-Eternal,Sinistcha,Basculegion,Sneasler,Farigiraf","Gardevoir,Orthworm","Basculegion,Sneasler,Floette-Eternal,Whimsicott"
gen9championsvgc2026regma-2590572300,"Sableye,Emboar,Greninja,Talonflame,Lucario,Lopunny","Feraligatr,Heliolisk,Hawlucha,Typhlosion-Hisui,Ditto,Mr. Rime","Emboar,Sableye,Lopunny,Lucario","Heliolisk,Mr. Rime,Ditto,Hawlucha"
gen9championsvgc2026regma-2590573969,"Chesnaught,Bellibolt,Incineroar,Farigiraf,Clefable,Pelipper","Sneasler,Dragapult,Sableye,Floette-Eternal,Rotom-Heat,Tauros-Paldea-Aqua","Incineroar,Farigiraf","Sableye,Floette-Eternal,Dragapult"
gen9championsvgc2026regma-2590571945,"Gengar,Sneasler,Sylveon,Politoed,Basculegion,Kingambit","Crabominable,Farigiraf,Torkoal,Medicham,Chimecho,Alcremie","Sylveon,Gengar,Politoed,Kingambit","Torkoal,Farigiraf,Chimecho,Medicham"
gen9championsvgc2026regma-2590573348,"Scovillain,Ninetales,Dragapult,Whimsicott,Heliolisk,Crabominable","Floette-Eternal,Garchomp,Kingambit,Basculegion,Sneasler,Froslass","Ninetales,Heliolisk,Crabominable,Scovillain","Basculegion,Sneasler,Floette-Eternal,Kingambit"
gen9championsvgc2026regma-2590573992,"Charizard,Incineroar,Sneasler,Milotic,Sinistcha,Rotom-Wash","Starmie,Sneasler,Kingambit,Maushold,Sinistcha,Beedrill","Milotic,Sneasler,Rotom-Wash","Sneasler,Starmie,Kingambit,Maushold"
gen9championsvgc2026regma-2590570345,"Milotic,Sneasler,Froslass,Sinistcha,Camerupt,Maushold","Drampa,Farigiraf,Sinistcha,Torkoal,Aggron,Incineroar","Milotic,Sneasler,Camerupt,Sinistcha","Torkoal,Farigiraf,Sinistcha,Drampa"
gen9championsvgc2026regma-2590570431,"Sneasler,Kingambit,Basculegion,Froslass,Milotic,Dragonite","Floette-Eternal,Sneasler,Corviknight,Sinistcha,Kommo-o,Incineroar","Milotic,Sneasler,Froslass","Incineroar,Sneasler,Floette-Eternal,Corviknight"
gen9championsvgc2026regma-2590568277,"Aerodactyl,Rotom-Wash,Sneasler,Froslass,Slowking-Galar,Avalugg","Lycanroc-Dusk,Scizor,Pelipper,Incineroar,Sinistcha,Sylveon","Slowking-Galar,Avalugg,Froslass,Rotom-Wash","Incineroar,Sinistcha,Scizor"
gen9championsvgc2026regma-2590570817,"Farigiraf,Charizard,Meganium,Archaludon,Sneasler,Pelipper","Delphox,Rotom-Wash,Incineroar,Garchomp,Aerodactyl,Kingambit","Archaludon,Farigiraf,Pelipper,Meganium","Delphox,Incineroar,Rotom-Wash,Garchomp"
gen9championsvgc2026regma-2590571222,"Charizard,Sinistcha,Incineroar,Sneasler,Milotic,Floette-Eternal","Tyranitar,Basculegion,Excadrill,Meganium,Farigiraf,Incineroar","Incineroar,Sneasler,Sinistcha,Floette-Eternal","Incineroar,Meganium,Farigiraf,Tyranitar"
gen9championsvgc2026regma-2590570886,"Froslass,Kingambit,Kommo-o,Clefable,Arcanine-Hisui,Palafin","Gardevoir,Whimsicott,Meowstic,Ceruledge,Meowscarada,Milotic","Arcanine-Hisui,Palafin,Froslass,Kingambit,Palafin","Gardevoir,Meowstic,Milotic,Whimsicott"
gen9championsvgc2026regma-2590568594,"Venusaur,Tyranitar,Corviknight,Garchomp,Rotom-Heat,Primarina","Charizard,Sneasler,Basculegion,Garchomp,Incineroar,Venusaur","Venusaur,Rotom-Heat,Garchomp,Tyranitar","Charizard,Basculegion,Sneasler,Garchomp"
gen9championsvgc2026regma-2590567769,"Maushold,Clawitzer,Noivern,Clefable,Altaria,Empoleon","Politoed,Diggersby,Ariados,Lopunny,Cofagrigus,Rotom-Wash","Noivern,Clawitzer,Altaria,Empoleon","Ariados,Rotom-Wash,Politoed,Lopunny"
gen9championsvgc2026regma-2590568076,"Aggron,Farigiraf,Typhlosion,Incineroar,Sinistcha,Torkoal","Floette-Eternal,Incineroar,Sneasler,Maushold,Alcremie,Beedrill","Torkoal,Farigiraf,Typhlosion,Aggron","Alcremie,Sneasler,Maushold,Floette-Eternal"
gen9championsvgc2026regma-2590579653,"Charizard,Farigiraf,Garchomp,Venusaur,Incineroar,Corviknight","Incineroar,Farigiraf,Venusaur,Primarina,Aggron,Chimecho","Venusaur,Farigiraf,Incineroar,Corviknight","Primarina,Venusaur,Farigiraf,Chimecho"
gen9championsvgc2026regma-2590579022,"Charizard,Venusaur,Garchomp,Rotom-Wash,Sneasler,Incineroar","Sableye,Emboar,Greninja,Talonflame,Lucario,Lopunny","Venusaur,Charizard,Rotom-Wash,Garchomp","Greninja,Sableye,Lopunny,Talonflame"
gen9championsvgc2026regma-2590581576,"Aerodactyl,Charizard,Altaria,Garchomp,Sinistcha,Arcanine-Hisui","Sneasler,Kingambit,Basculegion,Pelipper,Archaludon,Meganium","Arcanine-Hisui,Charizard,Garchomp","Archaludon,Sneasler,Pelipper,Meganium"
gen9championsvgc2026regma-2590579607,"Charizard,Venusaur,Incineroar,Garchomp,Sneasler,Sylveon","Meganium,Milotic,Aerodactyl,Kangaskhan,Aegislash,Sneasler","Venusaur,Charizard,Garchomp,Sylveon","Aerodactyl,Sneasler,Milotic,Kangaskhan"
gen9championsvgc2026regma-2590579018,"Skarmory,Tyranitar,Volcarona,Sinistcha,Serperior,Sneasler","Camerupt,Cofagrigus,Farigiraf,Kangaskhan,Aerodactyl,Primarina","Skarmory,Serperior,Sneasler,Sinistcha","Aerodactyl,Camerupt,Cofagrigus,Kangaskhan"
gen9championsvgc2026regma-2590579914,"Basculegion,Rotom-Wash,Skarmory,Aegislash,Kommo-o,Starmie","Kangaskhan,Rotom-Wash,Kommo-o,Sinistcha,Excadrill,Incineroar","Skarmory,Basculegion,Starmie,Kommo-o","Incineroar,Rotom-Wash,Kommo-o,Kangaskhan"
gen9championsvgc2026regma-2590579309,"Scovillain,Whimsicott,Rhyperior,Sinistcha,Empoleon,Gardevoir","Starmie,Garchomp,Aegislash,Tyranitar,Rotom-Heat,Aerodactyl","Rhyperior,Whimsicott","Aerodactyl,Starmie,Garchomp,Rotom-Heat"
gen9championsvgc2026regma-2590580497,"Crabominable,Slowking-Galar,Kingambit,Primarina,Incineroar,Sinistcha","Farigiraf,Charizard,Archaludon,Sneasler,Garchomp,Pelipper","Slowking-Galar,Sinistcha","Charizard,Garchomp"
gen9championsvgc2026regma-2590579564,"Tinkaton,Basculegion-F,Pelipper,Meganium,Kommo-o,Slowbro-Galar","Araquanid,Beedrill,Sylveon,Sneasler,Meowstic,Corviknight","Tinkaton,Kommo-o,Slowbro-Galar","Meowstic,Sylveon,Beedrill,Corviknight"
gen9championsvgc2026regma-2590579853,"Charizard,Venusaur,Garchomp,Rotom-Wash,Sableye,Incineroar","Beedrill,Sneasler,Vanilluxe,Kingambit,Dragonite,Typhlosion-Hisui","Incineroar,Charizard,Sableye,Garchomp","Vanilluxe,Sneasler,Beedrill,Typhlosion-Hisui"
gen9championsvgc2026regma-2590579589,"Charizard,Tyranitar,Milotic,Sinistcha,Sneasler,Incineroar","Gengar,Tinkaton,Hydreigon,Araquanid,Talonflame,Decidueye-Hisui","Milotic,Charizard,Sinistcha,Incineroar","Gengar,Hydreigon,Tinkaton"
gen9championsvgc2026regma-2590576986,"Lycanroc-Dusk,Scizor,Pelipper,Incineroar,Sinistcha,Sylveon","Froslass,Primarina,Incineroar,Kingambit,Sneasler,Maushold","Scizor,Sinistcha,Lycanroc-Dusk,Pelipper","Maushold,Sneasler,Incineroar,Kingambit"
gen9championsvgc2026regma-2590577832,"Blastoise,Farigiraf,Kingambit,Sinistcha,Floette-Eternal,Sneasler","Farigiraf,Charizard,Archaludon,Sneasler,Garchomp,Pelipper","Sinistcha,Farigiraf,Blastoise,Kingambit","Charizard,Farigiraf,Garchomp,Sneasler"
gen9championsvgc2026regma-2590574308,"Charizard,Whimsicott,Incineroar,Garchomp,Venusaur,Milotic","Starmie,Garchomp,Talonflame,Tyranitar,Basculegion,Vivillon","Venusaur,Incineroar,Charizard,Milotic","Garchomp,Starmie,Tyranitar,Talonflame"
gen9championsvgc2026regma-2590578178,"Aegislash,Scovillain,Conkeldurr,Farigiraf,Torkoal,Kleavor","Sneasler,Pelipper,Meganium,Archaludon,Aerodactyl,Basculegion","Torkoal,Farigiraf,Kleavor","Archaludon,Basculegion,Pelipper,Meganium"
gen9championsvgc2026regma-2590574022,"Froslass,Maushold,Kingambit,Incineroar,Sneasler,Aerodactyl","Lucario,Gengar,Incineroar,Sableye,Garchomp,Rotom-Wash","Incineroar,Maushold,Froslass,Aerodactyl","Rotom-Wash,Sableye,Garchomp,Lucario"
gen9championsvgc2026regma-2590575211,"Gengar,Politoed,Incineroar,Palafin,Whimsicott,Kommo-o","Aggron,Maushold,Sinistcha,Sneasler,Farigiraf,Clefable","Incineroar,Gengar,Whimsicott,Kommo-o","Sinistcha,Aggron,Clefable,Farigiraf"
gen9championsvgc2026regma-2590576547,"Aggron,Farigiraf,Sinistcha,Tyranitar,Rotom-Wash,Sneasler","Gengar,Hydrapple,Milotic,Farigiraf,Delphox,Aerodactyl","Aggron,Farigiraf","Milotic,Farigiraf,Gengar,Hydrapple"
gen9championsvgc2026regma-2590576091,"Maushold,Clawitzer,Noivern,Clefable,Altaria,Empoleon","Kangaskhan,Maushold,Zoroark-Hisui,Farigiraf,Drampa,Heliolisk","Clawitzer,Clefable,Empoleon,Maushold","Heliolisk,Farigiraf,Drampa"
gen9championsvgc2026regma-2590576046,"Sableye,Emboar,Greninja,Talonflame,Lucario,Lopunny","Dragonite,Pelipper,Basculegion,Garchomp,Sneasler,Rotom-Mow","Greninja,Lopunny,Talonflame","Sneasler,Pelipper,Garchomp,Rotom-Mow"
gen9championsvgc2026regma-2590577256,"Kingambit,Floette-Eternal,Charizard,Incineroar,Aerodactyl,Sneasler","Rotom-Wash,Scizor,Incineroar,Mamoswine,Whimsicott,Aerodactyl","Aerodactyl,Incineroar","Aerodactyl,Mamoswine"
gen9championsvgc2026regma-2590571065,"Trevenant,Chesnaught,Alakazam,Milotic,Torkoal,Sneasler","Sableye,Sinistcha,Milotic,Meganium,Archaludon,Leafeon","Sneasler,Trevenant,Alakazam,Chesnaught","Archaludon,Milotic,Sinistcha,Sableye"
gen9championsvgc2026regma-2590573840,"Feraligatr,Aggron,Alakazam,Whimsicott,Pelipper,Tyranitar","Leafeon,Armarouge,Heliolisk,Torkoal,Incineroar,Charizard","Aggron,Alakazam,Whimsicott,Tyranitar","Torkoal,Leafeon,Heliolisk,Incineroar"
gen9championsvgc2026regma-2590574190,"Sneasler,Kingambit,Basculegion,Froslass,Milotic,Dragonite","Floette-Eternal,Sneasler,Corviknight,Sinistcha,Kommo-o,Incineroar","Basculegion,Sneasler,Froslass,Milotic","Floette,Incineroar,Floette-Eternal,Corviknight,Sneasler"
gen9championsvgc2026regma-2590586207,"Chesnaught,Kleavor,Farigiraf,Kingambit,Sneasler,Torkoal","Aggron,Sinistcha,Incineroar,Tyranitar,Lycanroc,Sneasler","Torkoal,Sneasler,Farigiraf,Chesnaught","Aggron,Incineroar,Lycanroc,Tyranitar"
gen9championsvgc2026regma-2590587591,"Drampa,Farigiraf,Torkoal,Sinistcha,Incineroar,Aggron","Talonflame,Floette-Eternal,Garchomp,Basculegion,Sneasler,Farigiraf","Aggron,Incineroar,Farigiraf","Basculegion,Sneasler,Farigiraf,Garchomp"
gen9championsvgc2026regma-2590575167,"Gengar,Incineroar,Garchomp,Corviknight,Whimsicott,Sneasler","Charizard,Scizor,Sneasler,Incineroar,Sinistcha,Milotic","Gengar,Sneasler,Incineroar,Corviknight","Milotic,Charizard,Sinistcha,Incineroar"
gen9championsvgc2026regma-2590586540,"Heracross,Aerodactyl,Dragonite,Pelipper,Basculegion,Raichu","Basculegion,Dragonite,Archaludon,Pelipper,Floette-Eternal,Kingambit","Heracross,Aerodactyl,Basculegion,Raichu","Archaludon,Basculegion,Pelipper,Kingambit"
gen9championsvgc2026regma-2590586201,"Scovillain,Cofagrigus,Dragapult,Pelipper,Aurorus,Sneasler","Excadrill,Whimsicott,Chandelure,Zoroark-Hisui,Basculegion,Hydreigon","Pelipper,Sneasler,Scovillain,Dragapult","Hydreigon,Chandelure,Whimsicott"
gen9championsvgc2026regma-2590586978,"Gengar,Incineroar,Garchomp,Corviknight,Whimsicott,Sneasler","Sneasler,Kingambit,Basculegion,Froslass,Milotic,Dragonite","Sneasler,Whimsicott,Corviknight","Basculegion,Froslass,Milotic,Kingambit"
gen9championsvgc2026regma-2590586508,"Venusaur,Tyranitar,Sinistcha,Incineroar,Corviknight,Basculegion","Meganium,Sneasler,Aerodactyl,Kingambit,Basculegion,Farigiraf","Venusaur,Basculegion,Incineroar,Corviknight","Aerodactyl,Basculegion,Kingambit,Meganium"
gen9championsvgc2026regma-2590586232,"Scovillain,Dragapult,Sneasler,Scizor,Incineroar,Glimmora","Charizard,Venusaur,Whimsicott,Garchomp,Incineroar,Sneasler","Sneasler,Scovillain,Glimmora,Dragapult","Venusaur,Incineroar,Charizard,Garchomp"
gen9championsvgc2026regma-2590584998,"Basculegion,Talonflame,Meowscarada,Sneasler,Garchomp,Floette-Eternal","Tyranitar,Excadrill,Corviknight,Sinistcha,Mimikyu,Rotom-Wash","Basculegion,Meowscarada,Garchomp,Talonflame","Mimikyu,Rotom-Wash,Corviknight,Mimikyu,Tyranitar"
gen9championsvgc2026regma-2590581141,"Gengar,Incineroar,Garchomp,Corviknight,Whimsicott,Sneasler","Charizard,Scizor,Sneasler,Incineroar,Sinistcha,Milotic","Incineroar,Sneasler,Garchomp,Corviknight","Incineroar,Charizard,Sinistcha,Sneasler"
gen9championsvgc2026regma-2590583098,"Scizor,Sneasler,Aerodactyl,Meowscarada,Aegislash,Rotom-Wash","Azumarill,Maushold,Sinistcha,Incineroar,Kommo-o,Aegislash","Aerodactyl,Meowscarada,Sneasler,Scizor","Aegislash,Incineroar,Azumarill,Maushold"
gen9championsvgc2026regma-2590582917,"Basculegion,Rotom-Wash,Skarmory,Aegislash,Kommo-o,Starmie","Delphox,Tyranitar,Garchomp,Corviknight,Aegislash,Sinistcha","Basculegion,Starmie,Rotom-Wash,Kommo-o","Delphox,Sinistcha,Garchomp,Corviknight"
gen9championsvgc2026regma-2590585924,"Kangaskhan,Aegislash,Garchomp,Rotom-Wash,Aerodactyl,Farigiraf","Goodra-Hisui,Sinistcha,Incineroar,Blastoise,Aerodactyl,Sneasler","Aegislash,Aerodactyl,Garchomp,Kangaskhan","Sneasler,Sinistcha,Blastoise,Goodra-Hisui"
gen9championsvgc2026regma-2590585138,"Sharpedo,Meowstic,Archaludon,Volcarona,Sneasler,Sinistcha","Aerodactyl,Gardevoir,Milotic,Incineroar,Sinistcha,Garchomp","Archaludon,Meowstic,Sinistcha,Sharpedo","Gardevoir,Aerodactyl,Incineroar,Garchomp"
gen9championsvgc2026regma-2590584402,"Froslass,Mamoswine,Snorlax,Arcanine,Whimsicott,Weavile","Garganacl,Gengar,Incineroar,Corviknight,Milotic,Sinistcha","Weavile,Froslass,Mamoswine,Whimsicott","Milotic,Garganacl,Gengar,Incineroar"
gen9championsvgc2026regma-2590585082,"Camerupt,Cofagrigus,Farigiraf,Kangaskhan,Aerodactyl,Primarina","Meganium,Dragonite,Archaludon,Pelipper,Basculegion,Sneasler","Aerodactyl,Farigiraf,Camerupt,Kangaskhan","Archaludon,Basculegion,Pelipper,Dragonite"
gen9championsvgc2026regma-2590585567,"Aggron,Espathra,Sinistcha,Alcremie,Froslass,Kingambit","Gardevoir,Whimsicott,Meowstic,Ceruledge,Meowscarada,Milotic","Alcremie,Froslass,Espathra,Kingambit","Ceruledge,Milotic,Whimsicott"
gen9championsvgc2026regma-2590584551,"Archaludon,Aerodactyl,Kingambit,Primarina,Glimmora,Gardevoir","Charizard,Farigiraf,Garchomp,Venusaur,Incineroar,Corviknight","Primarina,Aerodactyl,Glimmora,Kingambit","Venusaur,Charizard,Garchomp,Corviknight"
gen9championsvgc2026regma-2590582192,"Slowking-Galar,Incineroar,Crabominable,Sinistcha,Primarina,Kingambit","Golurk,Farigiraf,Milotic,Rotom-Heat,Kingambit,Hydrapple","Primarina,Crabominable,Slowking-Galar,Kingambit","Milotic,Rotom-Heat,Farigiraf,Golurk"
gen9championsvgc2026regma-2590584466,"Kingambit,Basculegion,Aerodactyl,Archaludon,Scovillain,Pelipper","Tyranitar,Excadrill,Whimsicott,Rotom-Heat,Floette-Eternal,Sneasler","Archaludon,Basculegion,Scovillain,Pelipper","Rotom-Heat,Excadrill,Sneasler,Tyranitar"
gen9championsvgc2026regma-2590584521,"Venusaur,Tyranitar,Corviknight,Garchomp,Rotom-Heat,Primarina","Aerodactyl,Charizard,Altaria,Garchomp,Sinistcha,Arcanine-Hisui","Primarina,Venusaur,Garchomp,Corviknight","Arcanine-Hisui,Aerodactyl"
gen9championsvgc2026regma-2590583596,"Charizard,Serperior,Milotic,Roserade,Weavile,Excadrill","Gengar,Clefable,Dragonite,Incineroar,Palafin,Kingambit","Serperior,Charizard,Excadrill,Weavile","Palafin,Incineroar,Dragonite,Gengar,Palafin"
gen9championsvgc2026regma-2590582996,"Basculegion,Dragonite,Archaludon,Pelipper,Floette-Eternal,Scizor","Talonflame,Basculegion,Garchomp,Floette-Eternal,Rotom-Heat,Kingambit","Archaludon,Basculegion,Pelipper,Scizor","Basculegion,Rotom-Heat,Kingambit,Talonflame"
gen9championsvgc2026regma-2590582464,"Incineroar,Charizard,Venusaur,Aerodactyl,Garchomp,Trevenant","Floette-Eternal,Sneasler,Incineroar,Sinistcha,Aerodactyl,Rotom-Wash","Venusaur,Charizard,Trevenant,Garchomp","Aerodactyl,Sneasler,Rotom-Wash,Floette-Eternal"
gen9championsvgc2026regma-2590581270,"Aggron,Farigiraf,Pelipper,Drampa,Araquanid,Starmie","Kleavor,Froslass,Talonflame,Kingambit,Sneasler,Rotom-Wash","Aggron,Farigiraf,Araquanid,Drampa","Froslass,Kleavor"
gen9championsvgc2026regma-2590583645,"Charizard,Venusaur,Whimsicott,Garchomp,Incineroar,Sneasler","Gardevoir,Sneasler,Meganium,Aerodactyl,Milotic,Aegislash","Charizard,Venusaur,Sneasler,Garchomp","Aerodactyl,Sneasler,Milotic,Meganium"
gen9championsvgc2026regma-2590583196,"Sneasler,Garchomp,Milotic,Tinkaton,Kingambit,Gengar","Kingambit,Charizard,Venusaur,Incineroar,Garchomp,Gyarados","Milotic,Sneasler,Gengar,Garchomp","Charizard,Venusaur,Kingambit,Garchomp"
gen9championsvgc2026regma-2590583527,"Incineroar,Orthworm,Gardevoir,Palafin,Aerodactyl,Garchomp","Dragonite,Kingambit,Sinistcha,Pelipper,Raichu,Primarina","Gardevoir,Orthworm,Garchomp","Primarina,Sinistcha,Pelipper,Kingambit"
gen9championsvgc2026regma-2590581580,"Sharpedo,Meowstic,Archaludon,Volcarona,Sneasler,Sinistcha","Torkoal,Farigiraf,Kingambit,Incineroar,Scovillain,Primarina","Archaludon,Meowstic,Sneasler,Sharpedo","Torkoal,Incineroar,Farigiraf,Scovillain"
gen9championsvgc2026regma-2590579706,"Froslass,Rotom-Frost,Garchomp,Incineroar,Kingambit,Milotic","Charizard,Whimsicott,Incineroar,Garchomp,Venusaur,Milotic","Rotom-Frost,Incineroar,Froslass,Garchomp","Milotic,Venusaur,Charizard,Incineroar"
gen9championsvgc2026regma-2590593504,"Arbok,Hydrapple,Meowstic-F,Corviknight,Raichu-Alola,Blastoise","Charizard,Venusaur,Garchomp,Sneasler,Rotom-Wash,Incineroar","Raichu-Alola,Hydrapple,Meowstic-F,Corviknight","Garchomp,Venusaur,Charizard,Sneasler"
gen9championsvgc2026regma-2590593067,"Starmie,Aegislash,Whimsicott,Tauros-Paldea-Blaze,Weavile,Aerodactyl","Scizor,Blastoise,Aerodactyl,Sneasler,Zoroark-Hisui,Raichu","Aegislash,Weavile,Starmie,Whimsicott","Scizor,Blastoise,Raichu"
gen9championsvgc2026regma-2590590050,"Palafin,Dragonite,Sinistcha,Pelipper,Archaludon,Basculegion","Archaludon,Pelipper,Meganium,Basculegion-F,Raichu,Umbreon","Archaludon,Basculegion,Sinistcha,Dragonite","Archaludon,Meganium,Basculegion-F,Raichu"
gen9championsvgc2026regma-2590592908,"Politoed,Gengar,Incineroar,Palafin,Whimsicott,Kommo-o","Heracross,Aerodactyl,Alakazam,Incineroar,Tyranitar,Farigiraf","Palafin,Incineroar,Politoed,Palafin,Kommo-o","Aerodactyl,Farigiraf,Alakazam,Tyranitar"
gen9championsvgc2026regma-2590592770,"Scizor,Sinistcha,Rotom-Wash,Typhlosion-Hisui,Mamoswine,Dragonite","Charizard,Whimsicott,Milotic,Sneasler,Venusaur,Aegislash","Dragonite,Scizor,Typhlosion-Hisui","Milotic,Charizard,Sneasler"
gen9championsvgc2026regma-2590591282,"Politoed,Incineroar,Garchomp,Dragonite,Archaludon,Gengar","Aggron,Farigiraf,Typhlosion,Incineroar,Sinistcha,Torkoal","Archaludon,Incineroar,Gengar,Politoed","Aggron,Sinistcha,Farigiraf,Torkoal"
